__time,/xplorer_mini/gnc/auv_status/eta[0],/xplorer_mini/gnc/auv_status/eta[1],/xplorer_mini/gnc/auv_status/eta[2],/xplorer_mini/gnc/auv_status/eta[3],/xplorer_mini/gnc/auv_status/eta[4],/xplorer_mini/gnc/auv_status/eta[5],/xplorer_mini/gnc/auv_status/eta_ddiff[0],/xplorer_mini/gnc/auv_status/eta_ddiff[1],/xplorer_mini/gnc/auv_status/eta_ddiff[2],/xplorer_mini/gnc/auv_status/eta_ddiff[3],/xplorer_mini/gnc/auv_status/eta_ddiff[4],/xplorer_mini/gnc/auv_status/eta_ddiff[5],/xplorer_mini/gnc/auv_status/eta_diff[0],/xplorer_mini/gnc/auv_status/eta_diff[1],/xplorer_mini/gnc/auv_status/eta_diff[2],/xplorer_mini/gnc/auv_status/eta_diff[3],/xplorer_mini/gnc/auv_status/eta_diff[4],/xplorer_mini/gnc/auv_status/eta_diff[5],/xplorer_mini/gnc/auv_status/eta_e[0],/xplorer_mini/gnc/auv_status/eta_e[1],/xplorer_mini/gnc/auv_status/eta_e[2],/xplorer_mini/gnc/auv_status/eta_e[3],/xplorer_mini/gnc/auv_status/eta_e[4],/xplorer_mini/gnc/auv_status/eta_e[5],/xplorer_mini/gnc/auv_status/eta_ref[0],/xplorer_mini/gnc/auv_status/eta_ref[1],/xplorer_mini/gnc/auv_status/eta_ref[2],/xplorer_mini/gnc/auv_status/eta_ref[3],/xplorer_mini/gnc/auv_status/eta_ref[4],/xplorer_mini/gnc/auv_status/eta_ref[5],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[0],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[1],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[2],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[3],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[4],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[5],/xplorer_mini/gnc/auv_status/eta_ref_diff[0],/xplorer_mini/gnc/auv_status/eta_ref_diff[1],/xplorer_mini/gnc/auv_status/eta_ref_diff[2],/xplorer_mini/gnc/auv_status/eta_ref_diff[3],/xplorer_mini/gnc/auv_status/eta_ref_diff[4],/xplorer_mini/gnc/auv_status/eta_ref_diff[5],/xplorer_mini/gnc/auv_status/header/stamp/nanosec,/xplorer_mini/gnc/auv_status/header/stamp/sec,/xplorer_mini/gnc/auv_status/nu[0],/xplorer_mini/gnc/auv_status/nu[1],/xplorer_mini/gnc/auv_status/nu[2],/xplorer_mini/gnc/auv_status/nu[3],/xplorer_mini/gnc/auv_status/nu[4],/xplorer_mini/gnc/auv_status/nu[5],/xplorer_mini/gnc/auv_status/nu_diff[0],/xplorer_mini/gnc/auv_status/nu_diff[1],/xplorer_mini/gnc/auv_status/nu_diff[2],/xplorer_mini/gnc/auv_status/nu_diff[3],/xplorer_mini/gnc/auv_status/nu_diff[4],/xplorer_mini/gnc/auv_status/nu_diff[5],/xplorer_mini/gnc/auv_status/tau[0],/xplorer_mini/gnc/auv_status/tau[1],/xplorer_mini/gnc/auv_status/tau[2],/xplorer_mini/gnc/auv_status/tau[3],/xplorer_mini/gnc/auv_status/tau[4],/xplorer_mini/gnc/auv_status/tau[5],/xplorer_mini/gnc/auv_status/thrust_force[0],/xplorer_mini/gnc/auv_status/thrust_force[1],/xplorer_mini/gnc/auv_status/thrust_force[2],/xplorer_mini/gnc/auv_status/thrust_force[3],/xplorer_mini/gnc/auv_status/thrust_force[4],/xplorer_mini/gnc/auv_status/thrust_force[5],/xplorer_mini/gnc/auv_status/thrust_force[6],/xplorer_mini/gnc/auv_status/thrust_force[7]
1720790245.094909,0.260469031,-1.566363798,-0.901779474,-0.080471709,-0.019563721,0.581034591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.066497111,-0.229059987,-0.115951378,0.054220974,-0.003369384,0.065885945,-0.007556190,0.006686794,-0.055323868,-0.080471709,-0.019563721,0.151699112,0.268025222,-1.573050592,-0.846455606,0.000000000,-0.000000000,0.429335479,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.077684568,-0.219548745,-0.092780346,-0.000000000,0.000000000,0.049893985,746000000.000000000,103.000000000,-0.072335058,-0.215398683,-0.128655717,0.055774719,-0.006967944,0.071761918,0.004635273,0.004405885,0.073083888,0.004413664,0.024232950,0.089310131,1.562442872,-1.991265877,2.895280881,4.658506937,0.227930281,0.497608821,1.909318322,-3.131021216,6.814579706,-4.977314853,6.279328077,-5.221312050,-0.237652065,0.820155719
1720790245.195950,0.267344498,-1.588993352,-0.912301968,-0.075024098,-0.019403618,0.589028941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.068077403,-0.227124875,-0.108442876,0.054399572,0.000109910,0.075726236,-0.008605318,0.005799228,-0.056628830,-0.075024098,-0.019403618,0.154703136,0.275949817,-1.594792580,-0.855673138,0.000000000,-0.000000000,0.434325805,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.078777536,-0.218058539,-0.092356829,-0.000000000,0.000000000,0.049900480,848000000.000000000,103.000000000,-0.071408859,-0.215364982,-0.120676674,0.054085311,-0.004785029,0.083290464,0.007873978,0.001557677,0.077778462,-0.010501761,0.022550293,0.107492861,1.915064626,-2.323972304,4.564883082,4.401534643,0.250530941,0.650144000,2.450440991,-3.857256803,6.907532033,-4.196832474,6.378746115,-4.524562592,-0.427588987,1.232164198
1720790245.298030,0.274595157,-1.611853551,-0.922133246,-0.070130775,-0.018978773,0.598386801,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.070182646,-0.225021178,-0.100002416,0.049901497,0.002948573,0.086938480,-0.009387453,0.004541870,-0.057280548,-0.070130775,-0.018978773,0.159070115,0.283982610,-1.616395421,-0.864852698,0.000000000,-0.000000000,0.439316686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.078760273,-0.213672351,-0.090704031,-0.000000000,0.000000000,0.049221287,950000000.000000000,103.000000000,-0.070094031,-0.215464912,-0.112728101,0.050124989,-0.003779917,0.094952081,0.011385524,-0.000218491,0.077882571,-0.030329205,0.013662915,0.112278562,2.288847304,-2.628420338,5.655808194,4.138127114,0.264293429,0.762097222,2.859366067,-4.438767638,6.846714064,-3.567026327,6.326507818,-3.950387361,-0.488841929,1.552451101
1720790245.399470,0.282133320,-1.634468182,-0.931262485,-0.065928731,-0.018857669,0.608875197,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.072787286,-0.222704800,-0.092652367,0.043808007,0.001715677,0.098060734,-0.009989609,0.003398619,-0.057264838,-0.065928731,-0.018857669,0.164567108,0.292122929,-1.637866800,-0.873997647,0.000000000,-0.000000000,0.444308090,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.079493019,-0.211454311,-0.089970664,-0.000000000,0.000000000,0.049021116,52000000.000000000,104.000000000,-0.068453669,-0.215579657,-0.105244186,0.043312152,-0.004835134,0.105117424,0.014673039,-0.000853017,0.074724972,-0.055853526,-0.003142809,0.103445725,2.689260332,-2.918097886,6.106569862,3.873966267,0.269682297,0.807677002,3.062282804,-4.804816319,6.623556191,-3.109275880,6.114644408,-3.522354857,-0.334027710,1.696875641
1720790245.500776,0.289889341,-1.656752494,-0.939873601,-0.062543268,-0.018767758,0.620082996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.075063776,-0.219742994,-0.086891599,0.036375972,0.001131740,0.106334483,-0.010480802,0.002462271,-0.056762124,-0.062543268,-0.018767758,0.170783010,0.300370142,-1.659214765,-0.883111477,0.000000000,-0.000000000,0.449299986,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.080446427,-0.209941932,-0.089537089,-0.000000000,0.000000000,0.048964446,154000000.000000000,104.000000000,-0.066777620,-0.215157186,-0.098481466,0.034096306,-0.007934947,0.111171505,0.015904209,0.002643406,0.068828314,-0.080002057,-0.022216068,0.072581332,2.943395146,-3.073868584,5.921607394,3.610023747,0.265259821,0.767225459,2.901508250,-4.873496727,6.237189671,-2.822950383,5.748673393,-3.241305288,-0.100208313,1.527059496
1720790245.603247,0.297682770,-1.678587012,-0.948136727,-0.060122774,-0.019254193,0.631782889,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.076003449,-0.215767634,-0.082775209,0.027524027,-0.002998754,0.112193733,-0.011040888,0.001860651,-0.055938939,-0.060122774,-0.019254193,0.177490543,0.308723657,-1.680447663,-0.892197788,0.000000000,-0.000000000,0.454292347,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.081461973,-0.208698546,-0.089218164,-0.000000000,0.000000000,0.048950633,256000000.000000000,104.000000000,-0.065482366,-0.213476375,-0.092564432,0.023363746,-0.012702403,0.110062201,0.013660265,0.012327998,0.061255590,-0.097655440,-0.039382660,0.014161530,2.857567314,-2.771888856,5.193327142,3.356325555,0.251446332,0.613563346,2.079651178,-4.451817005,5.722001564,-2.695515203,5.265475896,-3.098635114,-0.030062494,0.957627977
1720790245.702495,0.305335847,-1.699955300,-0.956123687,-0.058525110,-0.020453271,0.643781353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.075322157,-0.211375401,-0.079645031,0.019221572,-0.009128598,0.116000518,-0.011847078,0.001618790,-0.054863419,-0.058525110,-0.020453271,0.184496208,0.317182925,-1.701574090,-0.901260268,0.000000000,-0.000000000,0.459285145,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.082492390,-0.207594847,-0.088958939,-0.000000000,0.000000000,0.048949493,356000000.000000000,104.000000000,-0.065041362,-0.210425409,-0.087489960,0.015181427,-0.016370709,0.100647929,0.007124577,0.024636403,0.053201488,-0.085449805,-0.036989442,-0.060359288,2.423734384,-2.060836394,3.951265355,3.112449315,0.245426199,0.337029030,0.948740039,-3.177225215,5.100360888,-2.705196247,4.656395077,-3.100294362,0.282995928,0.287288393
1720790245.802232,0.312776385,-1.720545768,-0.963932721,-0.057649950,-0.021783940,0.653123728,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.074680408,-0.207545896,-0.078556747,0.011892588,-0.012053260,0.100196778,-0.012971055,0.002057065,-0.053630052,-0.057649950,-0.021783940,0.188845372,0.325747439,-1.722602832,-0.910302669,0.000000000,-0.000000000,0.464278356,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.084699318,-0.209479652,-0.089984487,-0.000000000,0.000000000,0.049637326,456000000.000000000,104.000000000,-0.065159946,-0.207001937,-0.083404640,0.009615619,-0.018229559,0.087930238,0.001307281,0.031355228,0.044557688,-0.064595594,-0.024108789,-0.107131625,2.108919858,-1.416056659,2.608183189,2.926568534,0.259378915,0.118392160,0.284622012,-1.856876801,4.547778040,-2.800303685,4.072734890,-3.212026056,0.776801022,0.086186518
1720790245.902699,0.320275320,-1.740833353,-0.971635926,-0.057269592,-0.023133181,0.660839281,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.074896668,-0.204276864,-0.077489461,0.006230282,-0.013060664,0.084067907,-0.014141419,0.002709461,-0.052307141,-0.057269592,-0.023133181,0.191567325,0.334416739,-1.743542813,-0.919328785,0.000000000,-0.000000000,0.469271956,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.086094890,-0.209423763,-0.090178161,-0.000000000,0.000000000,0.049846400,556000000.000000000,104.000000000,-0.065124231,-0.203793987,-0.080295849,0.006043270,-0.018349252,0.072469916,0.000642189,0.031862215,0.035128840,-0.044385127,-0.008070484,-0.140361739,1.770059511,-1.344072126,1.114074789,2.776087263,0.307300581,-0.069018530,0.085386603,-0.835777862,4.039208972,-2.956871440,3.458046579,-3.426309323,1.530268578,-0.236711209
1720790246.003152,0.327987829,-1.760848500,-0.979220402,-0.057003728,-0.024450900,0.666955945,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.076456562,-0.201389089,-0.076338171,0.003730134,-0.013142235,0.068037017,-0.015202577,0.003554538,-0.050877968,-0.057003728,-0.024450900,0.192690021,0.343190406,-1.764403038,-0.928342434,0.000000000,-0.000000000,0.474265923,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.087244135,-0.208848702,-0.090148987,-0.000000000,0.000000000,0.049911689,656000000.000000000,104.000000000,-0.064400305,-0.201253881,-0.078224103,0.003684039,-0.016837250,0.054986342,0.005260139,0.027339406,0.025040873,-0.029830155,0.008162867,-0.164493542,1.937043522,-1.613180015,-0.440153157,2.656336863,0.418874135,-0.271988318,-0.304148432,-0.250733358,3.632072695,-3.136125112,2.788692883,-3.724793623,2.480832062,-0.798943041
1720790246.103301,0.336005731,-1.780648964,-0.986708211,-0.056950837,-0.025784660,0.671208921,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.079062288,-0.199019977,-0.075316113,0.001489280,-0.013278990,0.050181937,-0.016062337,0.004543577,-0.049360779,-0.056950837,-0.025784660,0.191948685,0.352068068,-1.785192542,-0.937347431,0.000000000,-0.000000000,0.479260236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.088316878,-0.208181134,-0.090079680,-0.000000000,0.000000000,0.049933696,756000000.000000000,104.000000000,-0.062932282,-0.199632270,-0.077224228,0.002057667,-0.014124249,0.036660571,0.011854203,0.019553100,0.014511388,-0.020333646,0.021439866,-0.177628458,2.348780494,-2.190981832,-2.137450000,2.535800286,0.623400527,-0.457968877,-0.690420021,-0.075220008,3.320556051,-3.323639124,1.950219663,-4.084586590,3.471870655,-1.525293023
1720790246.204010,0.344346185,-1.800306245,-0.994125458,-0.056857602,-0.026790831,0.673567429,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.082101861,-0.197306962,-0.074515565,0.001099424,-0.011026896,0.031564141,-0.016703214,0.005614092,-0.047777881,-0.056857602,-0.026790831,0.189312555,0.361049399,-1.805920337,-0.946347577,0.000000000,-0.000000000,0.484254875,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.089364380,-0.207548909,-0.090024921,-0.000000000,0.000000000,0.049942579,856000000.000000000,104.000000000,-0.060955788,-0.198951931,-0.077154131,0.001664441,-0.010580263,0.019290697,0.017391716,0.010628303,0.004844097,-0.008852674,0.031239862,-0.174877661,2.523146828,-2.861300101,-3.781807012,2.440532614,0.850188855,-0.598072334,-0.825924809,-0.022566002,3.079787531,-3.517376755,1.130640499,-4.474858287,4.295516332,-2.230442677
1720790246.303452,0.352992557,-1.819862137,-1.001493407,-0.056674875,-0.027470046,0.674304506,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.085155164,-0.196083329,-0.073930309,0.001608919,-0.008062569,0.014628780,-0.017141559,0.006733230,-0.046146777,-0.056674875,-0.027470046,0.185054686,0.370134116,-1.826595367,-0.955346629,0.000000000,-0.000000000,0.489249821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.090402334,-0.206989883,-0.090000845,-0.000000000,0.000000000,0.049947395,956000000.000000000,104.000000000,-0.058656337,-0.199037070,-0.077825146,0.003649520,-0.006676080,0.004696844,0.021313676,0.002592520,-0.003243878,0.011239747,0.036701243,-0.154620266,2.272867802,-3.513978568,-5.147069324,2.403851178,1.021433263,-0.664464019,-0.564261939,-0.006769801,2.885598396,-3.713093292,0.550494887,-4.870069315,4.819488098,-2.765961175
1720790246.403445,0.361944956,-1.839293287,-1.008845844,-0.055879369,-0.027882084,0.674097295,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.088213341,-0.194843051,-0.073646158,0.006051217,-0.005303040,0.002938157,-0.017377026,0.007933168,-0.044497552,-0.055879369,-0.027882084,0.179852239,0.379321982,-1.847226456,-0.964348292,0.000000000,-0.000000000,0.494245056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.091435759,-0.206514585,-0.090011893,-0.000000000,0.000000000,0.049950867,56000000.000000000,105.000000000,-0.055955847,-0.199582769,-0.079082283,0.008587265,-0.003237755,-0.005180610,0.025297530,-0.003042140,-0.009773121,0.037936140,0.035078646,-0.115528258,2.099231477,-4.051746535,-6.283286525,2.410561500,1.140696511,-0.634842179,-0.169278582,-0.331060783,2.719612022,-3.911346718,0.165148466,-5.256700295,4.932713164,-3.008997706
1720790246.503942,0.371214752,-1.858559103,-1.016248075,-0.054569066,-0.028023581,0.673298361,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.091352575,-0.193313627,-0.073909461,0.010987488,-0.002581388,-0.004711096,-0.017398049,0.009263159,-0.042891882,-0.054569066,-0.028023581,0.174057796,0.388612801,-1.867822262,-0.973356193,0.000000000,-0.000000000,0.499240565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.092466464,-0.206125023,-0.090058872,-0.000000000,0.000000000,0.049953819,156000000.000000000,105.000000000,-0.052777094,-0.200349106,-0.080822075,0.014320290,-0.001321904,-0.007277725,0.029840528,-0.006276998,-0.015110486,0.051512016,0.023934552,-0.049338285,2.221527628,-4.025815421,-7.127008578,2.471227146,1.175916354,-0.523516502,-0.050783575,-0.868777293,2.565019035,-4.118409898,0.049544540,-5.623162255,4.439675327,-2.793961797
1720790246.603957,0.380768787,-1.877733882,-1.023725932,-0.052648045,-0.028106037,0.672922463,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.094284018,-0.192217536,-0.074517841,0.016743390,-0.001351613,-0.004044611,-0.017237636,0.010657358,-0.041352065,-0.052648045,-0.028106037,0.168686133,0.398006423,-1.888391239,-0.982373868,0.000000000,-0.000000000,0.504236331,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.093495292,-0.205820344,-0.090141386,-0.000000000,0.000000000,0.049956507,256000000.000000000,105.000000000,-0.049924122,-0.201021756,-0.082501349,0.021366708,-0.000672900,-0.000841085,0.028922967,-0.006591654,-0.016288062,0.064778529,0.011723394,0.030254999,2.074270299,-3.572299437,-7.876724988,2.541426744,1.170855619,-0.249043663,0.389978499,-1.656318104,2.400341004,-4.337240902,0.014863362,-5.954688452,3.113596980,-1.984705292
1720790246.706742,0.390511471,-1.896940493,-1.031565863,-0.049937522,-0.028231008,0.673676659,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.096483991,-0.192111541,-0.077234865,0.023996682,-0.001280278,0.004065987,-0.016991266,0.012001096,-0.040161118,-0.049937522,-0.028231008,0.164444320,0.407502737,-1.908941589,-0.991404745,0.000000000,-0.000000000,0.509232339,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.094522786,-0.205598553,-0.090258560,-0.000000000,0.000000000,0.049959011,358000000.000000000,105.000000000,-0.047160775,-0.202610979,-0.085517233,0.024425673,-0.001766115,0.011929629,0.028020314,-0.013102054,-0.025997603,0.040846315,-0.004135492,0.098471493,1.757066176,-3.216547073,-8.583756707,2.599647520,1.134151909,0.101021950,1.179876192,-2.655677930,2.202781438,-4.555938580,0.004459009,-6.235058574,1.575341532,-1.022198494
1720790246.808945,0.400622426,-1.916667826,-1.039716556,-0.047534340,-0.028498337,0.676065850,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.098334104,-0.193017119,-0.079106591,0.023691427,-0.002218692,0.017616205,-0.016479248,0.012813402,-0.039264424,-0.047534340,-0.028498337,0.161837274,0.417101673,-1.929481228,-1.000452132,0.000000000,-0.000000000,0.514228576,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.094231890,-0.202637870,-0.089167478,-0.000000000,0.000000000,0.049275606,460000000.000000000,105.000000000,-0.045321874,-0.204622803,-0.088279192,0.023395216,-0.003493056,0.027958913,0.021026003,-0.017737251,-0.026753904,0.005182135,-0.013092199,0.139546343,1.446547943,-3.412598446,-9.243974220,2.632823925,1.068370570,0.429760507,2.270749555,-3.775185330,1.958735000,-4.754447631,0.001337703,-6.449599291,0.472602460,-0.306659548
1720790246.908377,0.410928690,-1.936623461,-1.048172520,-0.045696444,-0.028723183,0.680143444,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.100229496,-0.194855574,-0.081763100,0.019720438,-0.002208669,0.033268354,-0.015874511,0.013394286,-0.038653322,-0.045696444,-0.028723183,0.160918415,0.426803201,-1.950017747,-1.009519198,0.000000000,-0.000000000,0.519225029,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.094848678,-0.201728258,-0.088975207,-0.000000000,0.000000000,0.049072064,560000000.000000000,105.000000000,-0.044444999,-0.207208670,-0.091162541,0.018170552,-0.004743212,0.045555954,0.012325572,-0.023067325,-0.027813862,-0.034300902,-0.012507162,0.162627908,1.225780663,-4.319094976,-10.089843915,2.582138118,1.059646881,0.666723632,3.519371556,-4.885039794,1.676104594,-4.909664363,-0.265681257,-6.590602889,0.141780738,-0.091997864
1720790247.011284,0.421158670,-1.956447380,-1.056885664,-0.044630029,-0.028811297,0.686021356,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.101678706,-0.197224107,-0.085520939,0.013381041,-0.001279399,0.051125888,-0.015448656,0.014111002,-0.038276699,-0.044630029,-0.028811297,0.161799671,0.436607326,-1.970558382,-1.018608965,0.000000000,-0.000000000,0.524221685,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.097083475,-0.204302922,-0.090320928,-0.000000000,0.000000000,0.049698211,662000000.000000000,105.000000000,-0.044661775,-0.210013136,-0.094141979,0.009647539,-0.004422416,0.063104759,0.002180242,-0.026551457,-0.029200220,-0.069951358,-0.001506575,0.171630008,0.967305468,-5.299375422,-10.692756902,2.513959348,1.030040317,0.853412269,4.713285608,-5.815331656,1.401272195,-4.986897967,-0.462752276,-6.644378854,0.042534221,-0.027599359
1720790247.111144,0.431609334,-1.976883609,-1.065916164,-0.044791734,-0.028803423,0.693584690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.102223860,-0.199415861,-0.087630300,0.002904572,-0.000329784,0.067242997,-0.014904754,0.014226371,-0.038191872,-0.044791734,-0.028803423,0.164366157,0.446514088,-1.991109980,-1.027724292,0.000000000,-0.000000000,0.529218533,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.097112628,-0.202331253,-0.089652445,-0.000000000,0.000000000,0.049201555,762000000.000000000,105.000000000,-0.046018565,-0.212556853,-0.097103559,-0.001004131,-0.001607500,0.078369220,-0.008657235,-0.025422317,-0.029084636,-0.094085107,0.018866075,0.156245109,0.359920090,-5.822961458,-10.997404517,2.439710656,1.016090709,1.006387626,5.606875594,-6.382676707,1.216651736,-4.978446800,-0.616077355,-6.619532099,-0.351909192,-0.008279808
1720790247.211079,0.441836461,-1.997087294,-1.074954134,-0.046110571,-0.028182772,0.702291697,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.102257043,-0.201250554,-0.089554882,-0.008360488,0.004245620,0.081121947,-0.014687101,0.014591678,-0.038086265,-0.046110571,-0.028182772,0.168076136,0.456523562,-2.011678972,-1.036867869,0.000000000,-0.000000000,0.534215561,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.099200108,-0.204682321,-0.090900774,-0.000000000,0.000000000,0.049739665,862000000.000000000,105.000000000,-0.048218422,-0.214486668,-0.099928308,-0.012628399,0.003770150,0.088921596,-0.017996166,-0.021135401,-0.028498639,-0.109595406,0.043303372,0.120740163,-0.055220751,-6.018335135,-10.982728770,2.391092216,1.013289170,1.063621791,6.047733843,-6.487891681,1.158971461,-4.918217607,-0.672605307,-6.550877317,-0.501439197,-0.002483942
1720790247.311939,0.452048498,-2.017311762,-1.083971018,-0.048629992,-0.026725706,0.711599096,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.102161370,-0.201946442,-0.089984654,-0.020144095,0.011473152,0.089488377,-0.014587356,0.014959588,-0.037928813,-0.048629992,-0.026725706,0.172386336,0.466635853,-2.032271350,-1.046042205,0.000000000,-0.000000000,0.539212760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.100546070,-0.205551341,-0.091490584,-0.000000000,0.000000000,0.049902289,962000000.000000000,105.000000000,-0.050670785,-0.215494799,-0.102574786,-0.023969098,0.010710450,0.092964501,-0.022565390,-0.013397539,-0.027074937,-0.112263515,0.061573116,0.064522385,-0.176310315,-5.911050698,-10.633521527,2.399656554,0.981835780,1.018963951,6.012101309,-6.142601049,1.209754530,-4.848163533,-0.527373908,-6.467738615,-0.333346145,-0.000745183
1720790247.413594,0.462123648,-2.037425722,-1.092851017,-0.052089777,-0.024635594,0.720678589,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.101174466,-0.201381654,-0.089155390,-0.030261722,0.018072729,0.090402969,-0.014727447,0.015466919,-0.037601397,-0.052089777,-0.024635594,0.176468471,0.476851095,-2.052892642,-1.055249620,0.000000000,-0.000000000,0.544210119,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.101670513,-0.206014447,-0.091899080,-0.000000000,0.000000000,0.049952200,62000000.000000000,106.000000000,-0.053315450,-0.215049900,-0.105063264,-0.032623727,0.018416552,0.089317542,-0.025282278,-0.000904966,-0.025541825,-0.094261458,0.072414644,-0.006172001,-0.241988514,-5.330760304,-10.002461901,2.480264814,0.908196379,0.886264225,5.470252981,-5.291047915,1.357643256,-4.806401763,-0.158212173,-6.395491221,-0.100003843,-0.000223555
1720790247.513507,0.471953034,-2.057320114,-1.101547351,-0.056067393,-0.021648284,0.728836789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.099158042,-0.199675241,-0.087620955,-0.036921827,0.026332983,0.084228287,-0.015216413,0.016227781,-0.037055113,-0.056067393,-0.021648284,0.179629160,0.487169447,-2.073547895,-1.064492238,0.000000000,-0.000000000,0.549207629,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.102729620,-0.206391107,-0.092268052,-0.000000000,0.000000000,0.049968233,162000000.000000000,106.000000000,-0.056040125,-0.212936493,-0.107477623,-0.036051846,0.025710833,0.078219674,-0.026657404,0.014522359,-0.024563057,-0.052275271,0.072784365,-0.079536677,-0.899965740,-4.362999868,-9.664079814,2.546981439,0.920861656,0.644009975,4.435749101,-3.873390316,1.582877342,-4.840794760,-0.047463652,-6.358698745,-0.030001153,-0.446861471
1720790247.614430,0.481650934,-2.076919294,-1.110098276,-0.059537595,-0.018249984,0.735232667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.097632708,-0.197096832,-0.086142758,-0.035367967,0.031687995,0.070039637,-0.015940160,0.017322364,-0.036326293,-0.059537595,-0.018249984,0.181027385,0.497591094,-2.094241659,-1.073771983,0.000000000,-0.000000000,0.554205282,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103770414,-0.206773678,-0.092638629,-0.000000000,0.000000000,0.049974041,262000000.000000000,106.000000000,-0.058064392,-0.209781799,-0.109895570,-0.033334819,0.031047062,0.062184160,-0.022167092,0.026439565,-0.024294552,0.003336612,0.059188910,-0.136109597,-1.128834151,-3.431220527,-9.538406349,2.641521510,0.948244629,0.317623971,3.008267497,-2.369178342,1.848839695,-4.997111881,-0.014239096,-6.375895068,0.410290366,-1.074704849
